ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk
189508,Víctor Vázquez,Víctor Vázquez Solsona,Toronto FC,https://cdn.sofifa.org/18/teams/111651.png,1860,30,USA Major League Soccer,1987-01-20,176.0,76.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/189508.png,8000000.0,11000.0,12000000.0,77,77,52,69,79,77,43,60,1,3,3,Medium,Low,Right,75,66,38,80,69,77,79,74,77,80,55,49,69,80,74,69,40,71,58,72,55,52,77,83,72,80,36,50,28,8,16,8,15,8,67.0,73.0,73.0,76.0,76.0,74.0,63.0,50.0,56.0,61.0,67.0,73.0,73.0,76.0,76.0,74.0,63.0,50.0,56.0,61.0,67.0,73.0,76.0,76.0,63.0,50.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
204614,Mário Rui,Mário Rui Silva Duarte,Napoli,https://cdn.sofifa.org/18/teams/48.png,2028,26,Italian Serie A,1991-05-27,170.0,67.0,Lean,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/204614.png,8500000.0,56000.0,,77,78,86,49,70,74,72,69,2,2,3,High,Medium,Left,77,27,60,73,53,71,63,60,71,73,88,84,88,75,89,69,92,92,54,73,73,73,59,60,60,73,72,75,75,13,5,9,8,14,61.0,69.0,66.0,68.0,71.0,71.0,73.0,71.0,76.0,77.0,61.0,69.0,66.0,68.0,71.0,71.0,73.0,71.0,76.0,77.0,61.0,66.0,68.0,71.0,73.0,71.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
193862,André Pinto,André Almeida Pinto,Sporting CP,https://cdn.sofifa.org/18/teams/237.png,1638,27,Portuguese Primeira Liga,1989-10-05,194.0,86.0,Lean,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/193862.png,8500000.0,17000.0,17600000.0,77,78,50,45,54,49,79,80,1,2,2,Medium,Medium,Right,44,34,78,66,36,44,35,50,58,61,50,50,37,70,34,68,34,67,91,54,79,77,33,47,46,72,77,80,82,15,13,6,11,11,54.0,49.0,51.0,52.0,59.0,52.0,71.0,76.0,69.0,66.0,54.0,49.0,51.0,52.0,59.0,52.0,71.0,76.0,69.0,66.0,54.0,51.0,52.0,59.0,71.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
179527,L. Rémy,Loïc Rémy,UD Las Palmas,https://cdn.sofifa.org/18/teams/472.png,1877,30,Spanish Primera División,1987-01-02,185.0,80.0,Lean,True,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/179527.png,8500000.0,26000.0,17900000.0,77,77,76,76,65,73,33,69,2,4,3,Medium,Medium,Right,60,78,76,68,70,73,66,51,60,72,74,77,75,77,64,76,83,66,74,74,59,48,81,71,76,76,23,24,21,9,10,15,14,12,76.0,73.0,75.0,73.0,67.0,71.0,54.0,49.0,52.0,55.0,76.0,73.0,75.0,73.0,67.0,71.0,54.0,49.0,52.0,55.0,76.0,75.0,73.0,67.0,54.0,49.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221000,Badou Ndiaye,Papa Alioune Ndiaye,Galatasaray SK,https://cdn.sofifa.org/18/teams/325.png,2079,26,Turkish Süper Lig,1990-10-27,180.0,76.0,Lean,False,https://cdn.sofifa.org/flags/136@3x.png,Senegal,https://cdn.sofifa.org/18/players/221000.png,11000000.0,59000.0,21700000.0,77,80,85,74,72,78,62,77,1,3,3,High,High,Right,71,74,59,76,65,79,78,65,71,78,86,85,79,74,77,78,72,86,75,73,73,60,78,69,65,69,60,65,61,7,12,11,7,10,75.0,77.0,77.0,76.0,74.0,77.0,70.0,66.0,70.0,72.0,75.0,77.0,77.0,76.0,74.0,77.0,70.0,66.0,70.0,72.0,75.0,77.0,76.0,74.0,70.0,66.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
186953,O. Kıvrak,Onur Kıvrak,Trabzonspor,https://cdn.sofifa.org/18/teams/436.png,1304,29,Turkish Süper Lig,1988-01-01,187.0,74.0,Normal,False,https://cdn.sofifa.org/flags/48@3x.png,Turkey,https://cdn.sofifa.org/18/players/186953.png,6000000.0,28000.0,11400000.0,77,77,77,74,67,82,60,74,2,1,3,Medium,Medium,Right,13,10,14,38,10,25,11,11,40,26,60,60,67,76,63,23,80,40,68,12,30,25,12,50,19,60,18,13,16,77,74,67,74,82,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
192073,A. Bertolacci,Andrea Bertolacci,Genoa,https://cdn.sofifa.org/18/teams/110556.png,2040,26,Italian Serie A,1991-01-11,178.0,75.0,Normal,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/192073.png,11000000.0,88000.0,,77,80,74,69,76,79,66,72,2,3,3,Medium,Medium,Left,72,62,64,80,69,79,70,64,76,79,72,76,79,74,75,78,65,79,70,76,69,70,76,76,56,72,60,68,68,7,8,7,7,9,72.0,75.0,75.0,76.0,76.0,76.0,73.0,68.0,72.0,73.0,72.0,75.0,75.0,76.0,76.0,76.0,73.0,68.0,72.0,73.0,72.0,75.0,76.0,76.0,73.0,68.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
154954,A. Belenov,Alexandr Belenov,FC Ufa,https://cdn.sofifa.org/18/teams/110822.png,1133,30,Russian Premier League,1986-09-13,197.0,91.0,Normal,False,https://cdn.sofifa.org/flags/40@3x.png,Russia,https://cdn.sofifa.org/18/players/154954.png,5500000.0,24000.0,8800000.0,77,77,75,69,71,82,50,78,1,1,3,Medium,Medium,Right,11,11,11,16,15,14,12,13,23,14,54,47,44,74,28,17,71,34,62,15,35,21,17,37,19,56,18,14,11,75,69,71,78,82,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
220746,A. Živković,Andrija Živković,SL Benfica,https://cdn.sofifa.org/18/teams/234.png,1853,20,Portuguese Primeira Liga,1996-07-11,169.0,70.0,Normal,False,https://cdn.sofifa.org/flags/51@3x.png,Serbia,https://cdn.sofifa.org/18/players/220746.png,14000000.0,11000.0,30800000.0,77,86,85,69,73,80,32,49,1,3,2,Medium,Medium,Left,76,67,43,74,68,80,82,70,66,78,87,84,87,77,88,73,57,66,39,70,52,33,72,74,60,68,28,34,28,9,11,8,6,6,69.0,77.0,75.0,76.0,69.0,76.0,54.0,43.0,55.0,59.0,69.0,77.0,75.0,76.0,69.0,76.0,54.0,43.0,55.0,59.0,69.0,75.0,76.0,69.0,54.0,43.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
212811,M. Lemina,Mario Lemina,Southampton,https://cdn.sofifa.org/18/teams/17.png,2073,23,English Premier League,1993-09-01,184.0,85.0,Normal,True,https://cdn.sofifa.org/flags/115@3x.png,Gabon,https://cdn.sofifa.org/18/players/212811.png,12000000.0,68000.0,25200000.0,77,83,78,66,77,79,67,75,2,3,3,Medium,Medium,Right,72,55,68,81,68,80,72,68,77,81,78,78,74,72,75,78,51,78,78,78,70,70,70,76,68,74,62,69,66,12,9,15,8,16,72.0,75.0,75.0,76.0,76.0,76.0,73.0,70.0,72.0,73.0,72.0,75.0,75.0,76.0,76.0,76.0,73.0,70.0,72.0,73.0,72.0,75.0,76.0,76.0,73.0,70.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
114764,Iraizoz,Gorka Iraizoz Moreno,Girona CF,https://cdn.sofifa.org/18/teams/110062.png,1129,36,Spanish Primera División,1981-03-06,191.0,89.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/114764.png,1200000.0,13000.0,2500000.0,77,77,69,79,80,70,33,85,2,1,3,Medium,Medium,Right,11,12,13,29,16,11,12,13,20,15,32,33,28,73,52,20,47,33,83,14,38,23,16,53,13,52,13,11,12,69,79,80,85,70,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
179789,D. Da Silva,Damien Da Silva,SM Caen,https://cdn.sofifa.org/18/teams/210.png,1623,29,French Ligue 1,1988-05-17,184.0,82.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/179789.png,8000000.0,26000.0,16600000.000000002,77,78,57,31,53,54,78,73,2,2,4,Medium,Medium,Right,49,25,78,69,36,42,28,31,51,68,47,66,60,64,61,28,73,63,75,41,82,78,39,40,43,73,78,79,76,6,8,12,16,11,49.0,50.0,49.0,52.0,57.0,52.0,70.0,76.0,69.0,67.0,49.0,50.0,49.0,52.0,57.0,52.0,70.0,76.0,69.0,67.0,49.0,49.0,52.0,57.0,70.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
115533,D. Benaglio,Diego Benaglio,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,1195,33,French Ligue 1,1983-09-08,194.0,89.0,Normal,False,https://cdn.sofifa.org/flags/47@3x.png,Switzerland,https://cdn.sofifa.org/18/players/115533.png,4500000.0,27000.0,8500000.0,77,77,76,80,61,73,43,79,3,1,3,Medium,Medium,Left,14,12,15,32,12,16,15,13,31,22,42,44,44,77,47,22,71,43,76,14,38,22,7,37,23,65,10,13,14,76,80,61,79,73,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
191053,T. Rincón,Tomás Rincón,Torino,https://cdn.sofifa.org/18/teams/54.png,2062,29,Italian Serie A,1988-01-13,177.0,76.0,Stocky,True,https://cdn.sofifa.org/flags/61@3x.png,Venezuela,https://cdn.sofifa.org/18/players/191053.png,8500000.0,97000.0,,77,77,74,58,73,77,76,80,2,2,3,Medium,High,Right,69,45,58,79,60,76,52,52,77,77,76,72,75,76,83,77,91,87,75,70,82,80,66,72,46,74,74,82,78,12,12,11,8,12,67.0,71.0,71.0,73.0,76.0,73.0,79.0,77.0,77.0,77.0,67.0,71.0,71.0,73.0,76.0,73.0,79.0,77.0,77.0,77.0,67.0,71.0,73.0,76.0,79.0,77.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
191565,Y. Ōsako,Yūya Ōsako,1. FC Köln,https://cdn.sofifa.org/18/teams/31.png,1898,27,German Bundesliga,1990-05-18,182.0,71.0,Lean,False,https://cdn.sofifa.org/flags/163@3x.png,Japan,https://cdn.sofifa.org/18/players/191565.png,10500000.0,41000.0,18600000.0,77,78,76,72,67,80,37,66,1,3,5,Medium,Medium,Right,42,72,70,79,74,80,72,53,59,80,77,76,80,78,78,75,78,68,64,69,65,31,79,79,70,77,28,39,32,14,9,6,6,16,75.0,75.0,77.0,77.0,71.0,73.0,57.0,51.0,53.0,56.0,75.0,75.0,77.0,77.0,71.0,73.0,57.0,51.0,53.0,56.0,75.0,77.0,77.0,71.0,57.0,51.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
192333,L. Sané,Lamine Sané,SV Werder Bremen,https://cdn.sofifa.org/18/teams/38.png,1725,30,German Bundesliga,1987-03-22,192.0,77.0,Lean,True,https://cdn.sofifa.org/flags/136@3x.png,Senegal,https://cdn.sofifa.org/18/players/192333.png,6500000.0,29000.0,11100000.0,77,77,60,44,60,60,77,77,2,2,2,Medium,Medium,Right,49,32,83,70,22,61,48,23,69,62,52,67,54,70,46,69,83,68,80,55,79,74,42,61,33,69,75,79,76,7,9,12,6,9,58.0,56.0,58.0,59.0,64.0,59.0,72.0,76.0,70.0,68.0,58.0,56.0,58.0,59.0,64.0,59.0,72.0,76.0,70.0,68.0,58.0,58.0,59.0,64.0,72.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
193869,Gil,Carlos Gilberto do Nascimento Silva,,,1701,30,,1987-06-12,192.0,87.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/193869.png,0.0,0.0,,77,77,61,40,62,54,77,80,2,2,3,Medium,Medium,Right,47,28,75,70,23,51,39,34,69,62,53,67,41,74,40,69,60,71,86,41,81,78,50,68,42,75,78,77,76,9,11,6,11,14,57.0,55.0,57.0,58.0,65.0,58.0,74.0,76.0,70.0,68.0,57.0,55.0,57.0,58.0,65.0,58.0,74.0,76.0,70.0,68.0,57.0,57.0,58.0,65.0,74.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
185422,J. King,Joshua King,Bournemouth,https://cdn.sofifa.org/18/teams/1943.png,1828,25,English Premier League,1992-01-15,180.0,74.0,Normal,True,https://cdn.sofifa.org/flags/36@3x.png,Norway,https://cdn.sofifa.org/18/players/185422.png,11500000.0,69000.0,22700000.0,77,81,90,77,60,76,29,70,1,3,3,Medium,Medium,Right,63,82,63,68,67,77,69,42,48,74,87,92,78,72,71,78,72,73,77,69,50,33,77,56,72,72,22,26,19,12,9,11,12,7,76.0,75.0,75.0,71.0,63.0,73.0,50.0,45.0,52.0,55.0,76.0,75.0,75.0,71.0,63.0,73.0,50.0,45.0,52.0,55.0,76.0,75.0,71.0,63.0,50.0,45.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
