IncidentDateTime,City,IncidentState,Country,Shape,DurationSeconds,Comments
1995-10-21 22:00:00.000,rochester,ny,us,disk,600.00,UFO followed me
1995-10-21 22:20:00.000,utica,ny,us,disk,2100.00,My private plane was followed by a ufo for over 50 miles.
1997-10-21 18:45:00.000,norristown,pa,us,circle,1200.00,I viewed three UFO&#39s in the sky&#44 moving at high speeds and amazing shapes in the sky not possible by human planes.
1997-10-21 22:00:00.000,bluff,ut,us,light,60.00,following a green fireball&#44 a red light appeared on Comb Ridge.
1998-10-21 01:30:00.000,campbell,ca,us,other,600.00,American stealth and flying sub dissapear into a portal above a house in Campbell ca 95008
1998-10-21 22:42:00.000,columbia,tn,us,formation,6.00,U-shaped formation of orange gold lights travelling south at high speed.
1999-10-21 03:45:00.000,lakeville (south of twin cities about 15 miles),mn,us,light,73800.00,Light with green flashing light on bottom&#44 east of me about 10 o&#39clock position over next county&#44 noticed while trying to view northern
1999-10-21 11:55:00.000,kansas city,mo,us,cylinder,1200.00,I and four other people watched a very large cylinder slowly move across the noon sky and enter a long&#44 narrow cloud through one end&#44 n
1999-10-21 13:00:00.000,tehachapi,ca,us,chevron,900.00,observed a white object against a blue sky which did not move or behave like an airplane
1999-10-21 20:00:00.000,lancaster,pa,us,light,900.00,I saw a bright light following me in the sky as I walked my dog.
1999-10-21 22:35:00.000,auburn,wa,us,light,2.00,I was sitting in the family room of my home with windows facing North toward backyard when my attention was suddenly drawn to a very br
1999-10-21 23:40:00.000,tigard (12 mi so of portland&#44 exit 290 i 5),or,us,light,7200.00,Object moved north to south approx 40 deg.in 15 sec. and stopped.  Remained in that position till 0130am 11/22/99. at that time i went
2000-10-21 01:30:00.000,waterloo (canada),on,ca,other,10.00,Crescent shaped object zig-zagging WNW above Waterloo&#44 Ontario&#44 Canada
2006-10-22 00:55:00.000,lynnwood,wa,us,oval,5.00,dullish orange  orbs with an almost translucent center. Traveling very fast and silent.
2006-10-22 01:50:00.000,cheshire,ma,us,disk,3600.00,7 light object hovers and moves in a radical fashion.
2006-10-22 12:00:00.000,lodi,ca,us,other,120.00,3 distinct colored lights hovering over the city in the daytime
2006-10-22 13:00:00.000,spicewood,tx,us,disk,60.00,Sighting of a color changing UFO in Texas.  ((NUFORC Note:  Report from student.  PD))
2006-10-22 15:30:00.000,los angeles,ca,us,sphere,7.00,Silver sphere seen near LAX airport out passenger window of commercial aircraft
2006-10-22 16:00:00.000,paoli,wi,us,sphere,30.00,Metalic aerial object seen from vehicle to the west of Paoli&#44 WI.
2006-10-22 22:01:00.000,montgomery,tx,us,fireball,3.00,bright white light
2006-10-22 22:30:00.000,georgetown,tx,us,oval,10.00,Two very bright oval objects at apparent high rate of speed&#44 suddenly disappear
2007-10-22 01:00:00.000,buford,ga,us,flash,14400.00,strobing lights appear near mall of georgia&#44 go on for hours.  ((NUFORC Note:  Student report.  Possible hoax.  PD))
2007-10-22 01:00:00.000,ocala,fl,us,oval,3.00,extremely bright and fast shot across east to west lasted 2-3 seconds which tells how fast it really was. no sound.
2007-10-22 05:00:00.000,mckinney,tx,us,other,7200.00,Five &#39star like&#39 intellegece operated craft observed by 2 people in North Texas.
2007-10-22 06:30:00.000,farmington,mo,us,triangle,300.00,UFO Sighting - Outside Farmington Missouri.
2007-10-22 18:45:00.000,chisholm,mn,us,triangle,5.00,Silent&#44 black&#44 triangular object with no lights
2007-10-22 20:00:00.000,hurley (west of),sd,us,other,1800.00,multiple bright lights and objects that would alternate and fade in and out in a row
2007-10-22 20:30:00.000,stephan,sd,us,light,7200.00,Bright orange lights dropping &#44 what looked like flares?
2007-10-22 21:00:00.000,monterey,ca,us,light,120.00,3 very bright white light larger than planets 2 nearby one another 3 a different location i 2 minutes still then completely fading away
2007-10-22 21:40:00.000,cameron park,ca,us,light,300.00,3 bright stationary lights above hill&#44 low in the sky. Disappeared after about 3 minutes.
2007-10-22 23:00:00.000,hillsborough,nj,us,triangle,300.00,Silent triangle-shaped craft with bright white lights beneath that flashed on and flashed off.  No sound until slow-moving craft passed
2008-10-22 00:45:00.000,columbus,oh,us,changing,300.00,White-blue lights over Columbus&#44 Ohio
2008-10-22 01:23:00.000,anacortes,wa,us,light,10.00,Green Orb does vertical drop&#44 speeds off into oblivion faster than any object I&#39ve ever seen.
2008-10-22 01:30:00.000,edmonds,wa,us,flash,2.00,Giant flash in sky moving forward and down then disappeared over trees. Not lightening as skies were clear and stars were visible.T
2008-10-22 03:00:00.000,nashville,tn,us,teardrop,5.00,Nothing like I have ever seen before.
2008-10-22 03:00:00.000,virginia beach,va,us,chevron,300.00,Bright light seen in Virginia Beach
2008-10-22 05:29:00.000,pomeroy,oh,us,circle,5.00,The object was green with bright contrail&#44 it moved at incredible rate of speed north to south at aproximateley a 45 degree angle.
2008-10-22 15:55:00.000,knoxville,tn,us,unknown,120.00,Four short and closely grouped contrails observed in clear skies
2008-10-22 17:45:00.000,sacramento,ca,us,light,30.00,Two  stationary bright lights in southern sky  observed  30 secs then dimmed and disappeared
2008-10-22 18:00:00.000,granbury,tx,us,circle,300.00,10/22/08 my husband and myself see a circler object with lights spinning over a lake
2008-10-22 21:00:00.000,charlotte,nc,us,other,300.00,Strange lights over the highway not a plane or helicopter.
2008-10-22 22:30:00.000,camarillo,ca,us,other,300.00,Noiseless object flies overhead at roughly 1000-1500 feet.
2008-10-22 22:42:00.000,columbus,oh,us,sphere,5.00,Bright White Sphere at I-270 and 23 on the south end travelling at an incredible rate of speed
2009-10-22 03:15:00.000,sweet home,or,us,other,40.00,I dont know what it was&#44 it was like a darker fog surrounded by the lighter fog&#44 then it... blew away. There was no wind that night.
2009-10-22 06:10:00.000,franklin,la,us,oval,180.00,clear orb with white lights encircling it&#44 the lights were stationary and were not flashing
2009-10-22 20:15:00.000,emmaus,pa,us,unknown,120.00,A bright light&#44 pulsating&#44 changing color and moving slowing&#44 while coming to a complete stop and then starting to move again.
2009-10-22 20:37:00.000,houston,tx,us,other,600.00,3 witnesses--object looked like the moon but no moon tonight. I can see it glowing through the trees in neighbors backyard. To high in
2009-10-22 23:45:00.000,west columbia,sc,us,flash,300.00,Soundless mysterious flashes of light in the southern sky
2008-11-16 18:32:00.000,kokomo,in,us,circle,900.00,The three bright objects seemed to be fading from dim to very bright for about fifteen minutes&#44 just as we have seen before many times.
2008-11-16 21:20:00.000,los angeles,ca,us,circle,15.00,I saw a small circular object with bright lights hovering low and very slowly in the air.
2008-11-16 23:00:00.000,brockton,ma,us,triangle,120.00,Suspected UFO&#44 hovering in an unpopulated area over the tree line.
2008-11-16 23:35:00.000,morongo valley,ca,us,light,600.00,Blueish/White light seen in Morongo Valley&#44 CA.
2009-11-16 00:00:00.000,brookhaven,ny,us,chevron,10.00,small v shaped transparent red lights very faint one side of v was shorter than other
2009-11-16 17:05:00.000,luray,va,us,cylinder,300.00,Bright brilliant orange cylinder object about New Market Gap&#44 with light flying from it and coming back to craft.
2009-11-16 18:39:00.000,glasgow,mt,us,light,10.00,Intense bright light seen for a few seconds.
2009-11-16 19:00:00.000,monee,il,us,light,600.00,incredibly bright white solid light that hovered for 5-10 minutes then disappeared
2009-11-16 19:00:00.000,queen creek,az,us,changing,1800.00,3 White Orbs and bands of 8 Red Lights flash on and off over Queen Creek&#44 AZ
2009-11-16 19:57:00.000,paradise,ca,us,light,15.00,2 lights&#44 1st one NOT blinking being followed by 2nd one with blinking lights (probable military aircraft)
2009-11-16 19:58:00.000,woodbridge,va,us,circle,10.00,3 objects over Northern Virginia
2009-11-16 20:00:00.000,green valley,az,us,light,60.00,Took my dog for a walk tonight on my block. Looked up in the night sky to the North and saw a series of strobe lights stationary in the
2009-11-16 20:00:00.000,kerhonkson,ny,us,changing,900.00,2 unidentifiable flying objects passsed over our home in Kerhonkson &#44 NY
2009-11-16 21:00:00.000,austin,tx,us,other,1.00,A crescent shape UFO flying 6&#44000 feet above my head
2009-11-16 22:00:00.000,mount vernon,wa,us,unknown,120.00,After thinking about this all week&#44 I&#39ve decided to report this. During the 3rd week of November 09 ( I dont remember the exact day) my
2009-11-16 22:20:00.000,ventura,ca,us,formation,7.00,5 non blinking red-orange lights in V formation zooming silently across the night sky
2009-11-16 22:28:00.000,venice,ca,us,light,15.00,Coming home from work parking my in the back yard&#44I look up at the sky.At Marina Del Rey&#44 moving north to Santa Monica 4 light triangle
2010-11-16 07:30:00.000,hayward,ca,us,disk,300.00,I was walking my dogs in the morning and on my way back I saw like a disc object floating in the air. It was like leaning side to side
2010-11-16 17:57:00.000,rochester,mi,us,triangle,180.00,Black triangle in Rochester&#44 Michigan
2010-11-16 19:00:00.000,athens,ga,us,light,5.00,Ascending Orange Light
2010-11-16 20:00:00.000,topsail beach,nc,us,sphere,300.00,brigth orange globe that became four objects.
2011-11-16 04:09:00.000,loxahatchee,fl,us,fireball,5.00,Consolidated ovoid Fireball&#44 Supersonic speed but without sound&#44 hint of form&#44 3-5 sec duration&#44 stable trajectory PARALLEL to ground
2011-11-16 05:38:00.000,san bernardino,ca,us,light,60.00,A fast moving bright white object zooms past  ISS
2011-11-16 16:00:00.000,springfield,oh,us,light,5.00,Bright silver fast moving light in the sky made a quick 180 degree turn&#44 comtrail photographed.
2011-11-16 17:20:00.000,mauston (in country),wi,us,circle,60.00,3 large spheres in sky merge into 1 and disappear north of the Wi Dells on a country road at dusk.
2011-11-16 17:40:00.000,kayenta,az,us,unknown,2400.00,UFO lights near Kayenta&#44 AZ
2011-11-16 17:50:00.000,coloma,wi,us,unknown,5.00,Over a rural road&#44 six horizontal lights appeared low in the sky for a few seconds and disappeared&#44 silently.
2011-11-16 18:00:00.000,berlin,wi,us,circle,120.00,Row of vertical rectangular lights framed by darkness illuminated a circular matte gray object.
2011-11-16 18:00:00.000,wisconsin dells,wi,us,unknown,5.00,String of lights
2011-11-16 18:28:00.000,cedar city,ut,us,flash,360.00,Large String of perfectly spaced strobes flashing in a chaceing pattern along the entire string over Cedar City&#44 UT
2011-11-16 18:30:00.000,cedar city,ut,us,formation,900.00,String of flashing lights widely spaced moving steadily through western sky from north to south
2011-11-16 19:00:00.000,norman,ok,us,light,5.00,Small&#44 faintly triangular light seen over east Norman&#44 OK
2011-11-16 19:30:00.000,madera,ca,us,other,30.00,Large angel hair mass floating above  county road.
2011-11-16 19:45:00.000,freeport,il,us,triangle,15.00,Totally silent and dark objects flew over my neighborhood 11/16/2011
2011-11-16 20:00:00.000,irvington,al,us,circle,600.00,Reddish orange lights fading and reappearing in different spots of the sky.
2011-11-16 20:00:00.000,temecula,ca,us,unknown,240.00,Blacked out Helicopters followed by a strange white light
2011-11-16 20:13:00.000,miami,fl,us,unknown,20.00,Triangular formation that disburses.
2001-11-18 04:30:00.000,houston (spring),tx,us,cylinder,240.00,Six elongated lights&#44 cylinder shaped&#44 although actual &quot;craft&quot; could not be seen. NO sound. Smooth travel&#44 no wavering.
2001-11-18 04:30:00.000,west grove,pa,us,circle,10.00,Craft were in a &quot;V&quot; formation at 10&#44000 feet&#44 and 3 timesw the speed of an airliner.
2001-11-18 04:35:00.000,franklin,tn,us,chevron,2.00,V shaped blurry craft with lights.  Extremely fast velocity
2001-11-18 04:45:00.000,annapolis,md,us,triangle,10.00,I saw luminous triangles&#44 flying in formation during the Leonid meteor shower
2001-11-18 04:45:00.000,houston (spring),tx,us,cylinder,120.00,Large Cylinder with six orange (low-glow) lights moving slowly within 3 miles of IAH&#44 heading toward IAH (Airport)
2001-11-18 05:00:00.000,dickinson,tx,us,changing,3000.00,single point lite source changing occasionally to bipolar red/azure elongated object rapidly jerking around nite sky
2001-11-18 05:05:00.000,new brunswick,nj,us,chevron,20.00,Boomerang shaped object over Central Jersey
2001-11-18 05:17:00.000,johnson,vt,us,flash,1.00,There were tons of meteors out then there was a flash. There was only one flash that I saw all night.
2001-11-18 05:27:00.000,hendersonville,nc,us,sphere,20.00,Round object-didnt behave like meteor or plane
2001-11-18 05:30:00.000,augusta,ga,us,chevron,60.00,It came from the north to south.Moveing along the sky. Its movement caught my eye a v shaped bank of lights (white) the same color as t
2001-11-18 05:30:00.000,miami beach,fl,us,sphere,10.00,this thing was round&#44 metalic&#44fast and had no lights.
2001-11-18 05:30:00.000,naples,fl,us,formation,5.00,twin orbs cross the entire sky at high altitude in a matter fo seconds (not meterorites)
2001-11-18 08:45:00.000,glendale,az,us,other,600.00,The lights or fire that were dropping from the bottom were what made it look like something we have never seen.
2001-11-18 13:30:00.000,hamden,ct,us,sphere,180.00,Observed venus size and color (white) object through binoculars moving slowly accross the sky during day of about 3 minute duration.
2001-11-18 16:00:00.000,cross river,ny,us,triangle,60.00,The night of the Leonids meteor shower some friends and I (one of which was an Earth Science teacher) were watching the showers in fron
2001-11-18 17:15:00.000,portland (suburbs),or,us,light,900.00,Two objects joined&#44 then split apart and one released a small light.
2001-11-18 18:30:00.000,highlands ranch,co,us,triangle,240.00,triangle with one spot on each corner and one big one in the middle.
2001-11-18 21:00:00.000,omaha,ne,us,circle,1200.00,I was not drinking or anything I know what I saw
2002-11-18 04:00:00.000,lake arrowhead,ca,us,unknown,20.00,I had been watching the 2002 Leonid meteor shower.  I came back home about 3:15-3:30 a.m. and turned on the NASA TV live broadcast of t
2002-11-18 06:00:00.000,okemos,mi,us,other,10.00,6:00 am in Okemos Michigan
2002-11-18 19:40:00.000,macomb,mi,us,triangle,120.00,bright triangular object flying slowly across low evening sky
